user_id,item_id,rating
3,15007,5
3,19451,5
3,20649,5
3,21424,5
3,21493,5
3,20299,5
3,21655,5
3,21273,4
3,19618,5
3,21416,5
3,20415,4
3,20704,3
3,19359,5
3,21010,5
3,21761,5
3,21452,5
3,21762,5
3,20711,5
3,19331,4
3,19733,3
3,20426,5
3,20575,5
3,19706,5
3,19898,3
3,20302,5
3,20212,5
3,20463,5
3,19337,3
3,20466,5
3,20617,5
3,20445,5
3,20116,5
3,19727,5
4,17038,5
4,18385,3
4,10861,4
4,18339,3
4,17097,4
4,5397,3
4,9788,4
4,1203,5
4,18765,4
4,16056,4
4,12789,5
4,21307,5
4,10918,3
4,5554,4
4,13351,5
4,19318,4
4,8847,4
4,8841,4
4,6408,4
4,16200,4
4,15202,5
4,9999,5
4,15490,4
4,6539,4
4,1160,5
4,18286,3
4,11403,5
4,10086,5
4,10445,5
4,13737,5
4,19556,4
4,12804,5
4,540,2
4,10045,5
4,19361,5
4,20703,5
4,10344,5
4,2038,5
4,18199,4
5,7075,5
5,11623,5
5,7076,5
5,17508,5
5,17502,5
5,17659,5
5,7124,5
5,7132,5
5,17492,5
5,7130,5
5,17672,5
5,16178,5
5,7115,4
5,7112,5
5,7099,5
5,14410,3
5,17465,5
5,17464,5
5,13234,5
5,18855,5
5,2278,5
5,7795,5
5,16397,5
5,12656,5
5,7777,5
5,17366,5
5,18786,5
5,7119,5
5,15321,5
5,9351,5
5,5892,5
5,8066,5
5,17650,5
5,17454,5
5,17136,5
6,13305,5
6,644,5
6,11917,4
6,17815,5
6,11840,3
6,1932,5
6,8283,5
6,1499,4
6,14891,3
6,9142,4
6,3680,3
6,442,4
6,1991,4
6,20446,5
6,10932,4
6,16422,5
6,5016,5
6,13233,5
6,10914,5
6,3715,4
6,10629,5
6,15615,5
6,4096,5
6,15337,4
6,8318,4
6,17846,5
6,15434,5
6,15957,5
6,5641,3
6,8217,5
6,8193,4
6,5995,5
6,1873,4
6,3023,4
6,1992,5
6,10388,5
6,11700,4
6,12498,5
6,6079,3
6,5635,3
6,9215,5
6,13482,3
6,13486,4
6,6591,5
6,5981,5
6,3708,5
6,8858,5
6,16780,3
6,15799,4
6,5961,5
6,15764,5
6,2295,5
6,2472,4
6,1924,5
6,2509,4
6,19567,5
6,11682,5
6,2950,5
6,2476,5
6,9420,5
6,2444,5
6,3733,5
6,4749,2
6,1885,5
6,3679,5
6,6593,5
6,2528,4
6,16091,4
6,17957,4
6,1898,5
6,1683,4
6,366,3
6,15141,5
6,2363,3
6,3672,5
6,10328,4
6,3224,4
6,4472,5
6,1919,5
6,1899,5
6,6516,4
6,9507,5
6,11704,5
6,16310,5
6,3337,5
6,11646,5
6,907,4
6,18015,5
6,15616,5
6,11842,5
6,5504,5
6,9405,5
6,20720,5
6,2697,5
6,6076,5
6,17313,5
6,14530,5
6,18879,5
6,3047,5
6,19019,5
6,21423,4
6,14666,5
6,1830,5
6,17405,5
6,2666,5
6,11551,5
6,11695,5
6,10637,5
6,8893,5
6,11450,5
6,14108,4
6,7237,4
6,13448,5
6,1468,5
6,21066,5
6,4073,5
6,5036,5
6,4090,4
6,16980,5
6,5740,5
6,12365,5
6,5994,4
6,16961,5
6,11844,5
6,5738,5
6,1004,5
6,11453,5
7,20039,5
7,20155,3
7,19878,3
7,20312,5
7,12726,3
7,20103,3
7,20484,2
7,6176,4
7,16052,5
7,20396,5
7,19716,2
7,20165,4
7,20736,3
7,20157,5
7,19443,3
7,19512,4
7,19407,5
7,19408,4
7,19692,4
7,19546,3
7,21344,3
7,20404,4
7,22227,4
7,19717,3
7,20847,5
7,21077,2
7,9188,5
7,10581,2
7,21437,5
7,19475,4
7,20406,5
7,20975,2
7,20405,3
7,21485,5
8,10894,5
8,17298,5
8,14028,3
8,10609,4
8,6376,5
8,17331,2
8,14009,5
8,17334,5
8,7532,5
8,14604,5
8,18921,2
8,11324,5
8,19102,5
8,9003,5
8,17333,5
8,16699,4
8,2505,1
8,16195,5
8,9324,5
8,6335,5
8,8268,3
8,4135,5
8,20632,5
8,15173,4
8,7361,5
8,1117,5
8,14019,5
8,14029,5
8,12302,4
8,22214,5
8,7200,5
8,18847,2
8,17224,5
8,3043,5
8,6867,5
8,3066,5
8,14033,4
8,13134,5
8,22247,5
8,22031,5
8,22057,5
8,17728,2
8,12301,5
8,6379,3
8,17886,5
8,12307,5
8,8896,3
9,8193,1
9,4021,3
9,13057,4
9,2333,4
9,5539,3
9,2293,2
9,12745,1
9,2488,5
9,4018,1
9,12576,3
9,2316,4
9,13052,3
9,680,3
9,3675,1
9,2022,2
9,4009,3
9,4005,1
9,5538,2
9,2241,5
9,4024,3
9,5972,5
9,13054,4
9,12730,4
9,11954,2
9,4011,2
9,12144,4
9,2530,3
9,10978,4
9,4074,3
9,11076,4
9,4082,1
9,15644,1
9,10630,4
9,4454,5
9,3723,1
9,11077,3
9,11052,5
9,11085,5
9,13519,2
9,915,1
9,13228,1
9,15539,2
9,12719,4
9,5900,5
9,3667,4
9,13469,5
9,13483,2
9,12731,2
9,10923,1
9,10972,2
9,4025,3
9,638,3
9,13470,3
9,5544,2
9,13182,1
9,13499,2
9,2339,5
9,13474,4
9,2547,4
9,221,3
9,16049,1
9,2212,4
9,12111,3
9,5530,5
9,5529,3
9,2451,2
9,7673,1
9,7462,1
9,2540,1
9,5528,4
9,5527,4
9,3988,3
9,12121,2
9,309,3
9,4737,4
9,7426,4
9,2896,5
9,2778,3
9,4708,4
9,3979,1
9,191,5
9,7474,4
9,3524,3
9,4742,1
9,7427,3
9,192,2
9,3650,2
9,3992,3
9,5533,5
9,19559,3
9,5532,2
9,3994,3
9,3999,4
9,12728,5
9,3991,3
9,2210,2
9,2930,5
9,2223,3
9,4710,2
9,386,5
9,12718,5
9,6204,2
9,3642,3
9,2240,5
9,164,4
9,1817,2
9,3987,1
10,10250,5
10,1166,5
10,11345,5
10,6537,5
10,14781,4
10,8631,5
10,3013,5
10,17533,5
10,9256,5
10,5158,5
10,16089,4
10,15765,5
10,10529,5
10,5445,5
10,18742,4
10,11366,5
10,19708,4
10,17926,4
10,6104,3
10,7012,5
10,20407,5
10,10858,5
10,5078,5
10,15766,5
10,12807,5
10,10882,5
10,11146,5
10,18723,3
10,1626,5
10,4222,4
10,19581,4
10,1790,5
10,512,5
10,18629,5
10,15763,5
10,10994,5
10,19250,5
10,16789,4
10,1738,4
10,16084,4
10,8158,3
10,1175,5
10,6207,5
10,6006,4
10,9659,5
10,10836,3
10,1741,4
10,698,5
10,17969,5
10,14204,4
10,3020,5
10,15446,5
10,15408,5
10,14826,3
10,3661,5
10,6582,5
11,11816,4
11,11736,4
11,15001,5
11,19722,2
11,4326,5
11,5082,3
11,15527,4
11,10000,5
11,11743,5
11,9748,4
11,19320,5
11,8293,4
11,383,5
11,6862,2
11,15341,5
11,8497,5
11,19680,3
11,5108,3
11,8462,5
11,7158,4
11,16352,3
11,19303,4
11,4279,3
11,10334,5
11,16130,5
11,9352,5
11,7658,5
11,18565,1
11,15003,4
11,19664,5
11,15347,5
11,10141,5
11,9681,5
11,16069,5
11,150,4
11,15598,4
11,16220,5
11,1855,5
11,16213,5
11,1926,2
11,3825,3
11,9655,4
11,19635,5
11,8544,4
11,8542,4
11,19640,5
11,496,3
11,7425,5
11,9208,4
11,8063,5
11,19544,5
11,7478,3
11,9267,3
11,16386,2
11,4788,5
11,5102,5
11,8237,4
11,9613,3
11,7778,4
11,1878,2
11,10105,2
11,2650,3
11,15353,5
11,19587,3
11,16044,5
11,2250,4
11,1355,4
11,19853,5
11,7470,5
11,434,5
11,11820,5
11,12104,5
11,19995,3
11,3341,2
11,4730,3
11,4716,2
11,9690,5
11,1847,2
11,2513,4
11,3827,3
11,19385,5
11,9695,3
11,16301,4
11,5391,4
11,10733,4
11,7772,4
11,1853,5
11,15107,3
11,15222,2
11,9151,4
11,11715,5
11,15153,4
11,15437,5
11,15958,3
11,9055,4
11,609,4
11,20639,4
11,6145,5
11,20729,5
11,21375,5
11,1003,4
11,11599,4
11,15795,5
11,8320,4
11,749,4
11,9426,5
11,9169,5
11,12493,5
11,14930,5
11,20364,5
11,12358,4
11,14247,4
11,20173,3
11,9771,4
11,1783,5
11,2078,5
11,8282,4
11,11810,4
11,5918,4
11,16181,2
12,10587,4
12,15431,5
12,15428,3
12,21355,5
12,1414,5
12,10825,5
12,7940,4
12,21507,5
12,10603,4
12,3030,5
12,21665,5
12,1968,5
12,21326,4
12,9012,5
12,16107,5
12,19754,5
12,2962,5
12,20655,5
12,5783,5
12,14915,5
12,7468,2
12,18390,5
12,1453,5
12,20983,5
12,15891,5
12,4196,5
12,20919,5
12,20605,5
12,12803,5
12,11120,5
12,19479,5
13,21449,4
13,20438,4
13,20240,4
13,20429,4
13,21131,4
13,20533,5
13,21094,3
13,20713,5
13,21101,3
13,21227,4
13,20811,4
13,20520,5
13,20945,3
13,20753,5
13,20883,4
13,21196,3
13,20732,3
13,21498,3
13,21354,4
13,20026,4
13,19395,4
13,21966,4
13,21016,4
13,20674,4
13,20714,4
13,20164,5
13,21321,5
13,20894,5
13,20640,4
13,20421,4
13,20274,4
13,20483,4
13,20526,4
13,20012,4
13,20612,4
13,21373,4
13,20679,4
13,20498,4
13,20742,4
13,20419,4
13,20853,5
13,19848,4
13,20647,3
13,20759,4
13,20523,3
14,9584,4
14,530,3
14,1755,5
14,12451,4
14,5080,4
14,5161,3
14,15005,5
14,20218,4
14,1178,5
14,19799,3
14,7978,5
14,19299,4
14,3449,4
14,15821,4
14,5380,5
14,7478,5
14,21092,4
14,1439,4
14,13859,4
14,18377,5
14,8159,3
14,9712,4
14,2897,1
14,11671,5
14,3320,5
14,15004,4
14,10118,3
14,19571,4
14,19755,5
14,8445,4
14,7028,5
14,15126,5
14,16202,5
14,6748,4
14,7448,3
14,9198,3
14,8549,5
14,1246,5
14,8744,4
14,14956,4
14,10117,5
14,20069,4
14,20235,4
14,20317,4
14,13852,1
14,19769,4
14,19766,4
14,1802,5
14,18447,5
14,20120,3
14,10068,2
15,18591,5
15,9813,5
15,6094,5
15,3665,5
15,3033,5
15,11662,5
15,14895,3
15,17037,5
15,2917,5
15,137,5
15,11867,3
15,5191,4
15,1502,4
15,2921,3
15,11813,5
15,11724,5
15,18050,5
15,727,5
15,22055,5
15,19275,4
15,6732,5
15,17039,5
15,6800,4
15,21896,5
15,14127,4
15,15882,5
15,15607,5
15,14311,5
15,11994,5
15,8859,5
15,840,5
15,872,5
16,19970,5
16,20860,3
16,20985,5
16,14181,4
16,20938,5
16,20858,4
16,20422,3
16,21183,3
16,20418,2
16,19748,1
16,19334,4
16,20753,2
16,21081,4
16,20625,5
16,20771,4
16,10709,3
16,953,4
16,15944,2
16,20372,3
16,5745,5
16,13885,4
16,18021,5
16,18410,5
16,910,5
16,11091,5
16,11121,5
16,19043,4
16,10988,5
16,21858,4
16,7250,4
16,8383,5
16,21604,4
16,14188,5
16,18399,3
16,21529,4
16,21480,4
16,21111,4
16,911,2
16,21407,4
16,14442,3
16,11201,5
16,21428,5
16,11178,2
17,11218,4
17,14030,4
17,6371,5
17,14032,5
17,6297,5
17,6379,5
17,11330,5
17,11331,4
17,6362,5
17,14027,4
17,4995,4
17,6341,5
17,692,4
17,3213,5
17,11233,3
17,13977,4
17,14133,4
17,14000,4
17,4447,4
17,11123,4
17,351,5
17,14435,4
17,4200,4
17,5007,5
17,4465,4
17,4199,5
17,13978,5
17,14454,4
17,14022,5
17,19015,5
17,11311,4
17,6301,5
17,19062,5
17,11302,4
17,4999,4
17,1036,5
17,11183,4
17,2727,4
17,11246,5
17,11301,4
17,5512,5
17,12935,5
17,6298,5
17,1010,5
17,14008,5
17,11288,5
17,14003,3
17,5002,4
18,9869,5
18,14077,5
18,6541,5
18,10174,5
18,13364,5
18,12597,5
18,14928,5
18,12452,5
18,12675,5
18,6769,5
18,9591,5
18,14273,5
18,19006,5
18,6978,5
18,8939,5
18,16862,5
18,7522,5
18,17514,5
18,18790,5
18,7333,5
18,6977,5
18,13216,5
18,10115,4
18,15391,5
18,8424,5
18,9912,5
18,12008,5
19,4211,5
19,5892,4
19,924,5
19,6136,5
19,8033,4
19,13117,5
19,8024,5
19,969,5
19,19352,5
19,857,5
19,2133,5
19,10705,5
19,15743,4
19,14445,4
19,8300,4
19,13359,3
19,19468,5
19,7696,5
19,1310,5
19,16675,3
19,6084,5
19,16241,5
19,10644,5
19,14401,4
19,4159,4
19,19127,5
19,19191,3
19,5015,3
19,14089,4
19,2542,4
19,19111,5
19,14501,5
19,17158,5
19,9224,5
19,8941,5
19,3013,4
19,5446,5
19,11843,5
19,17159,4
19,2589,5
19,703,4
19,18360,4
19,18668,5
19,10642,5
19,1902,5
19,4331,4
19,11660,5
19,7450,5
19,10332,5
19,579,5
19,9383,5
19,9099,5
19,3521,5
19,644,4
19,3566,5
19,15325,5
19,3007,4
19,3437,4
19,6567,5
19,4979,3
19,2671,5
19,7452,5
19,13887,5
19,18563,5
19,3593,5
19,7994,5
19,6569,4
19,18481,3
19,407,5
19,13814,5
19,120,4
19,4547,5
19,12426,5
19,1424,5
19,96,5
19,722,5
19,3684,5
19,5993,4
19,1411,3
19,10813,5
19,10794,5
19,3541,5
19,18368,5
19,2489,5
19,6421,5
19,15786,4
19,6036,5
19,14931,5
19,277,5
19,5217,5
19,4275,5
19,3656,5
19,12689,5
19,595,5
19,10953,5
19,18195,4
19,13484,5
19,12731,5
19,1433,3
19,6805,5
19,2269,5
19,15823,5
19,16694,5
19,15528,5
19,8334,4
19,2272,3
19,3533,5
19,1105,5
19,15526,5
19,1308,5
19,15532,5
19,594,5
19,14534,4
19,18381,5
19,2271,5
19,3248,5
19,3233,3
19,6912,5
19,15113,4
19,5280,4
19,1116,5
19,15123,4
19,1325,5
19,6954,5
19,9360,5
19,16432,4
19,1405,5
19,6627,5
19,8305,4
19,18784,5
19,4848,5
19,3802,4
19,4493,4
19,2921,4
19,14998,5
19,19115,5
19,168,5
19,9034,5
19,15615,5
19,4618,4
19,4149,4
19,1167,4
19,6561,5
19,7209,4
19,8032,5
19,14096,5
19,2764,5
19,2763,5
19,13688,5
19,8617,5
19,5848,4
19,13686,5
19,3353,4
19,3360,5
19,10664,5
19,11854,5
19,8868,5
19,14211,5
19,9361,5
19,3983,4
19,748,5
19,10858,5
19,2552,5
19,1922,5
19,5865,5
19,9443,5
19,4153,4
19,8880,5
19,13490,4
19,16514,5
19,1169,5
19,4558,3
19,99,4
19,9608,5
19,19128,5
19,1172,5
19,9609,5
19,16631,4
19,10071,5
19,16859,5
19,5736,5
19,9437,5
19,8891,4
19,9420,3
19,19116,4
19,13370,5
19,12404,4
19,5882,4
19,18619,5
19,5705,5
19,13254,5
19,9031,4
19,695,5
19,783,4
19,784,3
19,16847,4
19,11234,3
19,5303,5
19,19122,5
19,4168,4
19,16926,4
19,11748,4
19,19962,4
19,1118,5
19,11844,4
19,19123,4
19,15359,4
19,12401,5
19,13880,5
19,12757,5
19,11229,5
19,18411,5
19,13781,5
19,5975,4
19,12238,5
19,2435,4
19,6243,5
19,13096,4
19,2726,5
19,2701,5
19,9416,5
19,5905,5
19,9013,5
19,19121,5
19,17151,5
19,6637,5
19,19129,5
19,10704,4
19,14389,5
19,16912,4
19,5653,5
19,12399,5
19,787,3
19,8577,5
19,4825,5
19,14914,4
19,4794,4
19,12442,4
19,863,5
19,4146,5
19,8580,5
19,7789,4
19,836,5
19,16235,4
19,6077,4
19,12406,5
19,5926,5
19,9024,4
19,12431,4
19,15851,4
19,6858,5
19,13031,5
19,13253,4
19,6417,5
19,13818,5
19,9064,5
19,2646,5
19,11679,5
19,15454,5
19,9216,5
19,6836,5
19,5042,5
19,11906,5
19,4240,5
19,596,4
19,5642,5
19,12949,5
19,9012,4
19,12926,5
19,3961,5
19,16013,4
19,16010,5
19,12946,3
19,3582,5
19,2564,5
19,6512,5
19,12888,5
19,12269,5
19,12449,5
19,1176,5
19,3019,5
19,1174,5
19,19336,5
19,9104,5
19,18166,5
19,7766,5
19,19937,4
19,2047,5
19,9043,5
19,9170,5
19,2259,4
19,5227,4
19,13850,3
19,18196,5
19,6074,5
19,10088,5
19,9167,5
19,2601,5
19,18684,5
19,20259,3
19,2371,4
19,16020,4
19,598,5
19,3848,5
19,13049,5
19,1416,5
19,1387,5
19,3732,5
19,781,4
19,16630,5
19,16022,5
19,15385,5
19,19124,5
19,15360,3
19,11966,5
19,5304,4
19,1886,5
19,2078,5
19,8612,5
19,5111,5
19,9358,5
19,1224,5
19,4000,4
19,15137,5
19,1334,5
19,1938,5
19,2356,5
19,5123,5
19,9636,5
19,11846,5
19,17120,4
19,14365,5
19,13820,5
19,12983,5
19,7568,5
19,9300,5
19,18387,5
19,4065,5
19,17574,5
19,6113,4
19,3231,5
19,17874,5
19,3595,4
19,18117,5
19,18203,5
19,13710,4
19,16839,4
19,11349,5
19,10817,5
19,12411,5
19,3594,5
19,9291,5
19,7972,5
19,9290,5
19,7996,4
19,6420,5
19,16002,3
19,18140,5
19,20559,3
19,726,5
19,8972,5
19,16191,5
19,9029,3
19,3559,5
19,6661,5
19,9279,5
19,9633,5
19,15608,4
19,6189,5
19,19584,5
19,5625,5
19,19992,4
19,18170,5
19,12413,4
19,7567,5
19,6095,4
19,16355,5
19,8578,5
19,20216,4
19,4043,5
19,7637,5
19,5657,5
19,8579,4
19,13882,4
19,7027,4
19,4786,5
19,11025,5
19,14115,5
19,7883,4
19,2687,5
19,5673,4
19,8016,5
19,6114,3
19,11713,5
19,8974,5
19,13681,4
19,16113,5
19,16660,5
19,17088,5
19,15741,4
19,2190,4
19,6025,5
19,696,4
19,16798,5
19,11352,4
19,18660,4
19,10684,4
19,5989,4
19,5412,5
19,9087,5
19,2328,4
19,4257,4
19,2034,5
19,12281,5
19,682,5
19,9539,4
19,894,3
19,4175,3
19,2622,5
19,11555,5
19,14053,4
19,6111,5
19,2219,5
19,16723,4
19,3482,5
19,12567,5
19,17844,5
19,1336,5
19,5375,5
19,771,5
19,5660,4
19,1526,5
19,9021,5
19,5645,5
19,5342,4
19,3235,5
19,14308,5
19,12965,4
19,19112,5
19,15383,5
19,447,3
19,8027,4
19,6610,5
19,11695,5
19,9418,4
19,681,5
19,8038,5
19,12284,5
19,1432,5
19,919,4
19,2095,5
19,12265,5
19,10755,5
19,5952,5
19,5147,5
19,2985,5
19,1423,5
19,2945,4
19,9690,5
19,554,5
19,1986,5
19,1954,5
19,575,5
19,7498,4
19,8592,5
19,12454,5
19,15118,4
19,9837,4
19,5931,5
19,1909,5
19,15461,5
19,597,5
19,2389,5
19,2363,5
19,2012,5
19,4601,5
19,2444,5
19,2286,5
19,1955,5
19,15344,5
19,6008,5
19,10927,5
19,5057,5
19,19698,4
19,8958,5
19,17822,5
19,4607,4
19,2972,5
19,16563,5
19,1970,5
19,7453,5
19,3562,5
19,13058,5
19,9637,5
19,1874,5
19,626,4
19,6185,5
19,2357,4
19,9694,5
19,6736,5
19,1673,5
19,10970,5
19,4585,4
19,19908,5
19,13707,5
19,19620,5
19,18337,5
19,19870,3
19,16545,4
19,7486,5
19,543,3
19,392,5
19,2006,5
19,15834,4
20,13500,5
20,9522,5
20,15872,5
20,16008,5
20,12449,5
20,8363,5
20,16855,5
20,2018,5
20,12959,5
20,2028,5
20,10786,5
20,15154,5
20,10704,5
20,1846,5
20,16840,4
20,13566,4
20,13574,5
20,6212,3
20,3166,5
20,19258,5
20,9326,5
20,697,5
20,20366,5
20,693,5
20,9443,5
20,16734,5
20,16860,5
20,2998,5
20,1950,5
20,13609,4
20,15602,5
20,11944,3
20,16025,5
20,15152,5
20,9440,4
20,9756,5
20,6085,5
20,695,5
20,9596,5
20,2959,5
20,17080,5
20,9426,5
20,9458,5
20,18450,5
20,10767,5
20,12264,3
20,2333,5
20,16038,5
20,10776,5
20,4811,5
20,4813,5
20,475,5
20,5368,5
20,15140,5
20,8204,3
20,9757,5
20,15601,5
20,383,5
20,6855,5
20,1715,5
20,5948,3
20,6790,5
20,19705,5
20,7884,5
20,14843,5
20,19415,5
20,566,5
20,7824,5
20,16484,5
20,15696,5
20,16333,5
20,414,5
20,7878,5
20,7893,5
20,7831,5
20,7867,5
20,19369,5
20,9867,5
20,12956,5
20,9235,5
20,14825,5
20,15463,5
20,12376,5
20,12501,5
20,7836,5
20,16338,5
20,18380,5
20,10240,5
20,9787,5
20,15555,5
20,7335,5
20,3055,5
20,17134,5
20,9186,5
20,18908,2
20,17208,5
20,457,5
20,11085,5
20,18923,5
20,7734,5
20,17774,5
20,17209,5
20,14482,5
20,17948,5
20,1358,5
20,17885,5
20,10149,5
20,8981,5
20,6982,5
20,997,5
20,17591,5
21,21871,3
21,20873,4
21,20827,4
21,20464,3
21,20547,3
21,21712,3
21,20113,2
21,19822,2
21,21854,3
21,12729,3
21,20727,3
21,8241,4
21,21673,2
21,6692,4
21,19520,3
21,4646,3
21,12366,4
21,21201,3
21,21590,3
21,18593,3
21,21435,4
21,21603,3
21,21569,3
21,6174,4
21,16071,4
21,22224,3
21,19865,3
21,21026,3
21,22252,4
21,21797,3
21,21684,4
21,21631,1
21,21647,3
21,21587,3
21,21035,3
21,19633,4
21,21048,4
21,22193,2
21,4472,4
21,21146,4
21,21143,3
21,21624,3
21,21226,4
21,21090,4
21,22053,4
21,22300,2
21,19744,3
21,13047,2
21,15146,4
21,22023,4
21,6694,3
22,20751,5
22,19787,5
22,21050,5
22,19997,5
22,20982,5
22,19706,5
22,20661,5
22,20778,5
22,20947,5
22,20139,5
22,21038,5
22,21503,5
22,21585,5
22,20964,5
22,20299,5
22,21888,5
22,22128,5
22,22130,5
22,22078,5
22,20392,5
22,22219,5
22,21772,5
22,21750,5
22,20644,5
22,21958,5
23,21098,4
23,21582,5
23,22291,3
23,20808,5
23,21199,5
23,21147,5
23,21075,4
23,21028,5
23,20586,5
23,20580,5
23,20997,3
23,20991,5
23,20343,5
23,19324,5
23,21046,5
23,21412,3
23,21311,4
23,21420,4
23,20158,3
23,19728,5
23,21460,3
23,21532,5
23,21370,5
23,21397,5
23,20370,5
23,21363,3
23,21204,4
23,20887,3
23,20756,2
23,20731,5
23,20764,5
23,20360,5
23,20087,5
23,21151,4
23,22126,5
23,20243,5
23,20564,5
23,21388,5
23,22164,5
23,21639,4
23,19661,3
23,21759,5
23,21338,5
23,21955,4
23,20763,4
23,20032,5
23,21597,5
23,20983,3
23,21777,5
23,20219,5
23,21918,4
23,19912,5
23,21082,4
23,20891,5
23,20320,3
24,17314,4
24,7050,5
24,17062,5
24,1681,5
24,8114,5
24,9835,4
24,8525,5
24,15306,5
24,3126,5
24,13754,5
24,17849,5
24,18918,5
24,7734,5
24,7727,3
24,7709,5
24,16449,5
24,17393,4
24,7722,5
24,17503,5
24,7084,4
24,18001,4
24,17377,5
24,17378,4
24,18773,5
24,14944,5
24,7522,5
24,19972,3
24,17218,4
24,13195,3
24,14916,5
24,12533,5
24,11826,4
24,15491,5
24,19985,5
24,3138,5
24,16254,5
24,3137,3
24,8503,5
24,20652,5
24,4385,4
24,11824,5
24,20589,3
24,17071,5
24,7746,5
24,8085,5
24,2088,2
24,19528,4
24,2371,3
24,11823,3
24,19507,5
24,10991,5
24,17220,5
24,16636,4
24,9947,5
24,7761,3
25,18809,5
25,5555,2
25,2794,4
25,13228,5
25,11084,5
25,14109,5
25,13188,5
25,13410,5
25,3031,5
25,15481,3
25,5190,5
25,4277,5
25,4203,5
25,13323,5
25,12531,5
25,5257,4
25,5239,3
25,12292,4
25,14701,2
25,19047,2
25,22006,1
25,13202,5
25,8287,5
25,1794,5
25,14674,5
25,6365,5
25,14483,5
25,18551,2
25,13434,5
25,18177,3
25,2196,5
25,12833,2
25,4758,5
25,18826,5
25,2585,5
25,18051,4
25,6083,1
26,11142,4
26,571,5
26,447,5
26,5914,5
26,2766,4
26,3590,5
26,10719,4
26,969,5
26,7009,5
26,13096,5
26,2310,5
26,14448,5
26,11177,4
26,3625,5
26,4824,5
26,7244,5
26,12354,3
26,5739,5
26,11473,5
26,3596,5
26,3719,5
26,99,5
26,13210,5
26,3371,5
26,5717,5
26,9599,5
26,9012,5
26,878,4
26,52,5
26,8999,4
26,4462,4
26,3593,4
26,2668,4
26,11935,4
26,14121,5
26,949,5
26,4194,3
26,59,4
26,4146,4
26,9360,4
26,7250,4
26,10448,5
26,7229,4
26,14379,4
26,283,5
26,14169,5
27,249,5
27,10083,4
27,15493,5
27,18271,4
27,3481,4
27,3881,5
27,2186,5
27,1780,4
27,2851,5
27,2843,5
27,15056,4
27,3493,5
27,3309,3
27,2852,5
27,4707,3
27,13455,5
27,4267,4
27,2859,4
27,8119,5
27,13041,5
27,14070,5
27,1848,5
27,6458,3
27,20676,5
27,8825,5
27,4867,5
27,2881,1
27,19237,5
27,4742,1
27,15745,5
27,10150,4
27,15492,5
27,3474,5
27,6809,4
27,161,5
27,9618,5
27,8184,2
27,1277,5
27,6414,5
27,4763,4
27,6711,3
27,10177,5
27,3630,3
27,2865,5
27,2858,5
27,4701,5
27,2870,5
27,5325,4
27,2382,3
27,64,5
28,4478,5
