user_id,item_id,rating,is_like,is_follow,is_comment,is_forward,is_hate
2,41286,5,1,1,0,1,0
2,14191,5,1,1,0,1,0
2,47016,5,1,1,0,1,0
2,40192,4,1,0,1,0,0
2,14208,5,1,1,0,1,0
2,4602,4,1,0,1,0,0
2,18409,5,1,1,0,1,0
2,35493,5,1,1,0,1,0
2,4477,5,1,1,0,1,0
2,19112,5,1,1,0,1,0
2,17163,3,0,0,1,0,0
2,4802,5,1,1,0,1,0
2,24047,5,1,1,0,1,0
2,29560,5,1,1,0,1,0
2,22099,2,0,0,1,0,0
2,15142,5,1,1,0,1,0
2,14197,5,1,1,0,1,0
2,35492,5,1,1,0,1,0
2,4991,5,1,1,0,1,0
2,14149,5,1,1,0,1,0
2,40155,5,1,1,0,1,0
2,16484,5,1,1,0,1,0
2,14156,5,1,1,0,1,0
2,10542,5,1,1,0,1,0
2,8505,1,0,0,0,0,1
2,4970,4,1,0,1,0,0
2,5069,4,1,0,1,0,0
2,45798,5,1,1,0,1,0
2,17631,5,1,1,0,1,0
2,15517,4,1,0,1,0,0
2,30987,4,1,0,1,0,0
2,10897,5,1,1,0,1,0
2,8996,5,1,1,0,1,0
2,43086,5,1,1,0,1,0
2,6593,5,1,1,0,1,0
2,41740,5,1,1,0,1,0
2,39247,5,1,1,0,1,0
2,36390,5,1,1,0,1,0
2,41405,5,1,1,0,1,0
2,30921,5,1,1,0,1,0
2,10511,5,1,1,0,1,0
2,25874,5,1,1,0,1,0
2,38481,5,1,1,0,1,0
2,45884,4,1,0,1,0,0
2,30918,5,1,1,0,1,0
2,44235,5,1,1,0,1,0
2,23114,5,1,1,0,1,0
2,24107,5,1,1,0,1,0
2,15161,5,1,1,0,1,0
2,8628,5,1,1,0,1,0
2,11719,5,1,1,0,1,0
2,23219,5,1,1,0,1,0
2,29562,5,1,1,0,1,0
3,20157,4,1,0,1,0,0
3,32765,5,1,1,0,1,0
3,14870,4,1,0,1,0,0
3,14690,4,1,0,1,0,0
3,9890,4,1,0,1,0,0
3,42988,4,1,0,1,0,0
3,17115,3,0,0,1,0,0
3,14565,5,1,1,0,1,0
3,35304,4,1,0,1,0,0
3,8429,4,1,0,1,0,0
3,22921,5,1,1,0,1,0
3,25543,5,1,1,0,1,0
3,5981,5,1,1,0,1,0
3,5974,5,1,1,0,1,0
3,185,5,1,1,0,1,0
3,14792,5,1,1,0,1,0
3,8873,5,1,1,0,1,0
3,6454,5,1,1,0,1,0
3,32764,5,1,1,0,1,0
3,8172,2,0,0,1,0,0
3,34958,5,1,1,0,1,0
3,2594,5,1,1,0,1,0
3,173,3,0,0,1,0,0
3,34497,5,1,1,0,1,0
3,37107,5,1,1,0,1,0
3,29246,5,1,1,0,1,0
3,40235,5,1,1,0,1,0
3,91,5,1,1,0,1,0
3,37451,5,1,1,0,1,0
3,3881,5,1,1,0,1,0
3,7829,3,0,0,1,0,0
3,33552,4,1,0,1,0,0
3,7773,4,1,0,1,0,0
3,6287,5,1,1,0,1,0
3,3716,4,1,0,1,0,0
3,3709,5,1,1,0,1,0
3,81,5,1,1,0,1,0
3,35837,5,1,1,0,1,0
3,39726,5,1,1,0,1,0
3,3487,5,1,1,0,1,0
3,11706,5,1,1,0,1,0
3,18845,5,1,1,0,1,0
4,45465,5,1,1,0,1,0
4,46926,5,1,1,0,1,0
4,46518,5,1,1,0,1,0
4,44228,5,1,1,0,1,0
4,47777,5,1,1,0,1,0
4,45946,2,0,0,1,0,0
4,46858,5,1,1,0,1,0
4,46403,5,1,1,0,1,0
4,46229,3,0,0,1,0,0
4,46624,1,0,0,0,0,1
4,23101,2,0,0,1,0,0
4,46638,5,1,1,0,1,0
4,46371,2,0,0,1,0,0
4,45286,5,1,1,0,1,0
4,45920,5,1,1,0,1,0
4,44230,5,1,1,0,1,0
4,46149,3,0,0,1,0,0
4,43796,5,1,1,0,1,0
4,44892,3,0,0,1,0,0
4,46329,5,1,1,0,1,0
4,46095,4,1,0,1,0,0
4,46407,4,1,0,1,0,0
4,43220,5,1,1,0,1,0
4,43340,5,1,1,0,1,0
4,42693,3,0,0,1,0,0
4,44375,5,1,1,0,1,0
4,44434,4,1,0,1,0,0
4,46390,5,1,1,0,1,0
4,44373,5,1,1,0,1,0
4,43793,5,1,1,0,1,0
4,46157,1,0,0,0,0,1
4,46550,4,1,0,1,0,0
4,45917,5,1,1,0,1,0
4,46616,5,1,1,0,1,0
4,46533,4,1,0,1,0,0
4,46564,5,1,1,0,1,0
4,45007,3,0,0,1,0,0
4,45239,3,0,0,1,0,0
4,46475,3,0,0,1,0,0
4,42789,4,1,0,1,0,0
4,17199,4,1,0,1,0,0
4,43218,5,1,1,0,1,0
4,43074,5,1,1,0,1,0
4,47459,4,1,0,1,0,0
4,49068,5,1,1,0,1,0
4,43647,5,1,1,0,1,0
4,48251,5,1,1,0,1,0
4,47432,5,1,1,0,1,0
4,48597,3,0,0,1,0,0
4,44374,3,0,0,1,0,0
4,48419,1,0,0,0,0,1
4,43574,5,1,1,0,1,0
4,45587,1,0,0,0,0,1
4,32936,5,1,1,0,1,0
4,42886,5,1,1,0,1,0
4,45556,5,1,1,0,1,0
4,43183,5,1,1,0,1,0
4,47139,5,1,1,0,1,0
4,43795,5,1,1,0,1,0
4,47298,5,1,1,0,1,0
4,47903,5,1,1,0,1,0
4,46810,4,1,0,1,0,0
4,43291,5,1,1,0,1,0
4,46908,5,1,1,0,1,0
4,47121,5,1,1,0,1,0
4,46104,5,1,1,0,1,0
4,43792,5,1,1,0,1,0
4,45670,3,0,0,1,0,0
4,42690,5,1,1,0,1,0
4,46308,5,1,1,0,1,0
4,46520,5,1,1,0,1,0
4,45346,4,1,0,1,0,0
4,47888,5,1,1,0,1,0
4,43797,4,1,0,1,0,0
4,47205,5,1,1,0,1,0
4,46284,5,1,1,0,1,0
4,47891,5,1,1,0,1,0
4,47889,5,1,1,0,1,0
4,47651,3,0,0,1,0,0
4,45604,5,1,1,0,1,0
4,45684,5,1,1,0,1,0
4,44529,5,1,1,0,1,0
4,44340,4,1,0,1,0,0
4,45230,5,1,1,0,1,0
4,43490,5,1,1,0,1,0
4,42638,4,1,0,1,0,0
4,43555,3,0,0,1,0,0
4,43210,5,1,1,0,1,0
4,45079,5,1,1,0,1,0
4,45401,5,1,1,0,1,0
4,43489,5,1,1,0,1,0
4,43488,5,1,1,0,1,0
4,45547,4,1,0,1,0,0
4,44528,3,0,0,1,0,0
4,43940,3,0,0,1,0,0
4,44598,5,1,1,0,1,0
4,45151,5,1,1,0,1,0
4,42652,3,0,0,1,0,0
4,45154,5,1,1,0,1,0
4,45525,5,1,1,0,1,0
4,45490,5,1,1,0,1,0
4,45115,5,1,1,0,1,0
4,46193,5,1,1,0,1,0
4,45734,5,1,1,0,1,0
4,43806,5,1,1,0,1,0
4,44409,5,1,1,0,1,0
4,45342,1,0,0,0,0,1
5,31551,4,1,0,1,0,0
5,37460,5,1,1,0,1,0
5,23792,4,1,0,1,0,0
5,14590,4,1,0,1,0,0
5,21958,5,1,1,0,1,0
5,1125,4,1,0,1,0,0
5,14211,2,0,0,1,0,0
5,37571,4,1,0,1,0,0
5,10672,5,1,1,0,1,0
5,11659,3,0,0,1,0,0
5,33180,5,1,1,0,1,0
5,2533,5,1,1,0,1,0
5,41209,4,1,0,1,0,0
5,35325,4,1,0,1,0,0
5,10882,4,1,0,1,0,0
5,23647,3,0,0,1,0,0
5,46883,5,1,1,0,1,0
5,31065,4,1,0,1,0,0
5,32040,3,0,0,1,0,0
5,12015,4,1,0,1,0,0
5,3509,4,1,0,1,0,0
5,29268,5,1,1,0,1,0
5,9042,4,1,0,1,0,0
5,42613,4,1,0,1,0,0
5,19227,4,1,0,1,0,0
5,33115,3,0,0,1,0,0
5,19208,4,1,0,1,0,0
5,34047,5,1,1,0,1,0
5,23920,4,1,0,1,0,0
5,35624,4,1,0,1,0,0
5,33366,4,1,0,1,0,0
5,8670,3,0,0,1,0,0
5,33359,5,1,1,0,1,0
5,21840,5,1,1,0,1,0
5,34080,4,1,0,1,0,0
5,3614,5,1,1,0,1,0
5,14066,4,1,0,1,0,0
5,1947,5,1,1,0,1,0
5,27142,4,1,0,1,0,0
5,12013,4,1,0,1,0,0
5,40042,3,0,0,1,0,0
5,8446,4,1,0,1,0,0
5,20933,3,0,0,1,0,0
5,21424,5,1,1,0,1,0
5,22043,5,1,1,0,1,0
5,27801,3,0,0,1,0,0
5,21964,4,1,0,1,0,0
5,44815,5,1,1,0,1,0
5,12014,4,1,0,1,0,0
5,22935,5,1,1,0,1,0
5,30087,5,1,1,0,1,0
5,43152,4,1,0,1,0,0
5,37453,4,1,0,1,0,0
5,28073,5,1,1,0,1,0
5,15564,5,1,1,0,1,0
5,34241,5,1,1,0,1,0
5,21963,5,1,1,0,1,0
5,887,5,1,1,0,1,0
5,563,5,1,1,0,1,0
5,10291,5,1,1,0,1,0
5,42697,5,1,1,0,1,0
5,11255,5,1,1,0,1,0
5,28090,4,1,0,1,0,0
5,46047,5,1,1,0,1,0
5,20860,5,1,1,0,1,0
5,12762,5,1,1,0,1,0
5,39887,4,1,0,1,0,0
5,4395,5,1,1,0,1,0
5,47728,4,1,0,1,0,0
5,42082,5,1,1,0,1,0
5,11121,4,1,0,1,0,0
5,39823,4,1,0,1,0,0
5,21382,5,1,1,0,1,0
5,4674,4,1,0,1,0,0
5,11941,5,1,1,0,1,0
6,15328,5,1,1,0,1,0
6,25400,5,1,1,0,1,0
6,15404,4,1,0,1,0,0
6,15329,5,1,1,0,1,0
6,38348,5,1,1,0,1,0
6,38334,5,1,1,0,1,0
6,25373,5,1,1,0,1,0
6,15398,3,0,0,1,0,0
6,38648,5,1,1,0,1,0
6,15403,5,1,1,0,1,0
6,15418,5,1,1,0,1,0
6,15900,5,1,1,0,1,0
6,38686,5,1,1,0,1,0
6,35582,5,1,1,0,1,0
6,15388,4,1,0,1,0,0
6,15439,5,1,1,0,1,0
6,15385,5,1,1,0,1,0
6,38332,5,1,1,0,1,0
6,15354,5,1,1,0,1,0
6,38271,5,1,1,0,1,0
6,29021,5,1,1,0,1,0
6,41425,5,1,1,0,1,0
6,41426,5,1,1,0,1,0
6,4917,5,1,1,0,1,0
6,40934,5,1,1,0,1,0
6,36067,5,1,1,0,1,0
6,36074,5,1,1,0,1,0
6,13504,5,1,1,0,1,0
6,27750,5,1,1,0,1,0
6,16880,5,1,1,0,1,0
6,38118,5,1,1,0,1,0
6,41257,5,1,1,0,1,0
6,20339,5,1,1,0,1,0
6,12681,5,1,1,0,1,0
6,411,5,1,1,0,1,0
6,17518,5,1,1,0,1,0
6,25361,5,1,1,0,1,0
6,26232,5,1,1,0,1,0
6,38631,5,1,1,0,1,0
6,38304,5,1,1,0,1,0
6,25325,5,1,1,0,1,0
6,37944,5,1,1,0,1,0
7,38995,5,1,1,0,1,0
7,14030,3,0,0,1,0,0
7,4180,5,1,1,0,1,0
7,12093,5,1,1,0,1,0
7,7575,3,0,0,1,0,0
7,18015,5,1,1,0,1,0
7,36674,4,1,0,1,0,0
7,3235,4,1,0,1,0,0
7,16350,3,0,0,1,0,0
7,28106,5,1,1,0,1,0
7,19876,4,1,0,1,0,0
7,19937,5,1,1,0,1,0
7,952,4,1,0,1,0,0
7,4297,4,1,0,1,0,0
7,45116,5,1,1,0,1,0
7,23949,4,1,0,1,0,0
7,19914,3,0,0,1,0,0
7,3934,5,1,1,0,1,0
7,36125,5,1,1,0,1,0
7,10770,5,1,1,0,1,0
7,29020,5,1,1,0,1,0
7,23913,5,1,1,0,1,0
7,34337,5,1,1,0,1,0
7,8729,5,1,1,0,1,0
7,33669,4,1,0,1,0,0
7,18092,4,1,0,1,0,0
7,39050,5,1,1,0,1,0
7,33939,5,1,1,0,1,0
7,35102,5,1,1,0,1,0
7,12171,3,0,0,1,0,0
7,17878,5,1,1,0,1,0
7,12878,5,1,1,0,1,0
7,4051,4,1,0,1,0,0
7,3083,4,1,0,1,0,0
7,16113,5,1,1,0,1,0
7,24075,4,1,0,1,0,0
7,4302,5,1,1,0,1,0
7,22775,5,1,1,0,1,0
7,25569,4,1,0,1,0,0
7,27400,5,1,1,0,1,0
7,13064,3,0,0,1,0,0
7,12161,3,0,0,1,0,0
7,20042,5,1,1,0,1,0
7,29532,3,0,0,1,0,0
7,29540,4,1,0,1,0,0
7,14166,5,1,1,0,1,0
7,32639,5,1,1,0,1,0
7,4901,5,1,1,0,1,0
7,12849,5,1,1,0,1,0
7,7898,5,1,1,0,1,0
7,19257,5,1,1,0,1,0
7,34758,4,1,0,1,0,0
7,12815,5,1,1,0,1,0
7,34680,5,1,1,0,1,0
7,4957,5,1,1,0,1,0
7,8123,5,1,1,0,1,0
7,7950,5,1,1,0,1,0
7,5332,4,1,0,1,0,0
7,4161,5,1,1,0,1,0
7,25467,4,1,0,1,0,0
7,5410,4,1,0,1,0,0
7,40676,5,1,1,0,1,0
7,43177,5,1,1,0,1,0
7,12798,5,1,1,0,1,0
7,5328,4,1,0,1,0,0
7,25525,5,1,1,0,1,0
7,17812,5,1,1,0,1,0
7,6264,5,1,1,0,1,0
7,5341,5,1,1,0,1,0
7,5299,5,1,1,0,1,0
7,20469,5,1,1,0,1,0
7,5271,5,1,1,0,1,0
7,19740,4,1,0,1,0,0
7,39821,5,1,1,0,1,0
7,8511,5,1,1,0,1,0
7,7945,5,1,1,0,1,0
7,25848,5,1,1,0,1,0
7,10190,2,0,0,1,0,0
7,4078,5,1,1,0,1,0
7,6222,5,1,1,0,1,0
7,6273,5,1,1,0,1,0
7,7853,5,1,1,0,1,0
7,14169,5,1,1,0,1,0
7,10937,5,1,1,0,1,0
7,8533,5,1,1,0,1,0
7,25576,3,0,0,1,0,0
7,5444,4,1,0,1,0,0
7,35411,4,1,0,1,0,0
7,3973,5,1,1,0,1,0
7,4108,5,1,1,0,1,0
7,3642,4,1,0,1,0,0
7,4065,5,1,1,0,1,0
7,817,3,0,0,1,0,0
7,33224,5,1,1,0,1,0
7,7841,5,1,1,0,1,0
7,22622,4,1,0,1,0,0
7,6866,4,1,0,1,0,0
7,9585,5,1,1,0,1,0
7,4146,5,1,1,0,1,0
7,4110,5,1,1,0,1,0
7,4820,5,1,1,0,1,0
7,14028,4,1,0,1,0,0
7,20650,5,1,1,0,1,0
7,25574,5,1,1,0,1,0
7,5371,5,1,1,0,1,0
7,25449,5,1,1,0,1,0
7,35844,4,1,0,1,0,0
7,25609,5,1,1,0,1,0
7,1868,4,1,0,1,0,0
7,43420,4,1,0,1,0,0
7,39397,5,1,1,0,1,0
7,25916,5,1,1,0,1,0
7,1829,4,1,0,1,0,0
7,25058,5,1,1,0,1,0
7,20445,5,1,1,0,1,0
7,5749,5,1,1,0,1,0
7,13060,5,1,1,0,1,0
7,5086,5,1,1,0,1,0
7,38020,5,1,1,0,1,0
7,34832,5,1,1,0,1,0
7,29283,5,1,1,0,1,0
7,31844,5,1,1,0,1,0
7,41482,5,1,1,0,1,0
7,37892,5,1,1,0,1,0
7,6476,5,1,1,0,1,0
7,41865,5,1,1,0,1,0
7,19290,5,1,1,0,1,0
7,32163,5,1,1,0,1,0
7,3947,5,1,1,0,1,0
7,5695,5,1,1,0,1,0
7,5857,5,1,1,0,1,0
7,36258,5,1,1,0,1,0
7,25253,5,1,1,0,1,0
7,15656,5,1,1,0,1,0
7,25558,5,1,1,0,1,0
7,23373,5,1,1,0,1,0
7,19330,5,1,1,0,1,0
7,37560,5,1,1,0,1,0
7,11847,5,1,1,0,1,0
7,30929,4,1,0,1,0,0
7,34179,5,1,1,0,1,0
7,29473,5,1,1,0,1,0
7,3152,5,1,1,0,1,0
7,35798,5,1,1,0,1,0
7,46411,5,1,1,0,1,0
7,10808,5,1,1,0,1,0
7,8720,4,1,0,1,0,0
7,37028,5,1,1,0,1,0
7,42858,5,1,1,0,1,0
7,12369,5,1,1,0,1,0
7,27079,5,1,1,0,1,0
7,12869,4,1,0,1,0,0
7,37290,5,1,1,0,1,0
7,13105,4,1,0,1,0,0
7,19296,4,1,0,1,0,0
7,25922,5,1,1,0,1,0
7,12366,5,1,1,0,1,0
7,2073,5,1,1,0,1,0
7,31687,5,1,1,0,1,0
7,25048,5,1,1,0,1,0
8,45961,4,1,0,1,0,0
8,44236,5,1,1,0,1,0
8,44486,3,0,0,1,0,0
8,43907,3,0,0,1,0,0
8,44956,5,1,1,0,1,0
8,44843,5,1,1,0,1,0
8,43081,5,1,1,0,1,0
8,44378,3,0,0,1,0,0
8,36886,5,1,1,0,1,0
8,13268,4,1,0,1,0,0
8,10666,2,0,0,1,0,0
8,6241,5,1,1,0,1,0
8,43328,3,0,0,1,0,0
8,16737,5,1,1,0,1,0
8,27956,4,1,0,1,0,0
8,35320,5,1,1,0,1,0
8,35318,5,1,1,0,1,0
8,43150,3,0,0,1,0,0
8,45008,5,1,1,0,1,0
8,43511,2,0,0,1,0,0
8,4958,3,0,0,1,0,0
8,36134,2,0,0,1,0,0
8,44265,5,1,1,0,1,0
8,44504,4,1,0,1,0,0
8,40713,2,0,0,1,0,0
8,26535,5,1,1,0,1,0
8,43790,4,1,0,1,0,0
8,45036,4,1,0,1,0,0
8,42870,3,0,0,1,0,0
8,43035,4,1,0,1,0,0
8,42800,5,1,1,0,1,0
8,42799,5,1,1,0,1,0
8,42801,4,1,0,1,0,0
8,42802,3,0,0,1,0,0
8,43036,4,1,0,1,0,0
8,43459,4,1,0,1,0,0
8,43122,3,0,0,1,0,0
8,43460,3,0,0,1,0,0
8,47050,4,1,0,1,0,0
8,45833,5,1,1,0,1,0
8,43458,5,1,1,0,1,0
8,5149,3,0,0,1,0,0
8,48934,4,1,0,1,0,0
8,45978,5,1,1,0,1,0
8,46439,2,0,0,1,0,0
8,43151,5,1,1,0,1,0
8,45034,4,1,0,1,0,0
8,46007,5,1,1,0,1,0
8,19984,5,1,1,0,1,0
8,15218,5,1,1,0,1,0
8,23260,2,0,0,1,0,0
8,38651,5,1,1,0,1,0
8,29332,4,1,0,1,0,0
8,47167,5,1,1,0,1,0
8,42949,4,1,0,1,0,0
8,43526,4,1,0,1,0,0
8,45039,5,1,1,0,1,0
8,45037,3,0,0,1,0,0
8,45038,3,0,0,1,0,0
8,47282,5,1,1,0,1,0
9,23878,5,1,1,0,1,0
9,38065,3,0,0,1,0,0
9,37988,5,1,1,0,1,0
9,30747,3,0,0,1,0,0
9,48950,5,1,1,0,1,0
9,23317,4,1,0,1,0,0
9,13704,5,1,1,0,1,0
9,38060,2,0,0,1,0,0
9,30708,5,1,1,0,1,0
9,38066,5,1,1,0,1,0
9,16328,5,1,1,0,1,0
9,24739,4,1,0,1,0,0
9,32018,5,1,1,0,1,0
9,24535,5,1,1,0,1,0
9,41574,2,0,0,1,0,0
9,39513,1,0,0,0,0,1
9,38712,4,1,0,1,0,0
9,31866,3,0,0,1,0,0
9,11898,4,1,0,1,0,0
9,19564,5,1,1,0,1,0
9,13668,5,1,1,0,1,0
9,38064,5,1,1,0,1,0
9,14897,5,1,1,0,1,0
9,36764,4,1,0,1,0,0
9,5404,1,0,0,0,0,1
9,13974,5,1,1,0,1,0
9,35618,5,1,1,0,1,0
9,26630,5,1,1,0,1,0
9,3300,2,0,0,1,0,0
9,20275,5,1,1,0,1,0
9,4728,5,1,1,0,1,0
9,13607,5,1,1,0,1,0
9,20098,5,1,1,0,1,0
9,14784,3,0,0,1,0,0
9,28048,5,1,1,0,1,0
9,17981,3,0,0,1,0,0
9,16724,5,1,1,0,1,0
9,35885,2,0,0,1,0,0
9,45517,5,1,1,0,1,0
9,33303,4,1,0,1,0,0
9,15945,5,1,1,0,1,0
9,30733,5,1,1,0,1,0
9,30728,5,1,1,0,1,0
9,37843,1,0,0,0,0,1
9,48728,1,0,0,0,0,1
9,31859,4,1,0,1,0,0
9,41913,5,1,1,0,1,0
9,30748,5,1,1,0,1,0
9,48900,5,1,1,0,1,0
9,15587,5,1,1,0,1,0
9,16317,2,0,0,1,0,0
9,49151,5,1,1,0,1,0
9,37842,5,1,1,0,1,0
9,6468,5,1,1,0,1,0
9,13730,4,1,0,1,0,0
9,24811,4,1,0,1,0,0
9,24814,5,1,1,0,1,0
9,14849,5,1,1,0,1,0
9,30755,5,1,1,0,1,0
9,6511,5,1,1,0,1,0
9,30759,4,1,0,1,0,0
9,28809,5,1,1,0,1,0
9,37839,3,0,0,1,0,0
9,48992,5,1,1,0,1,0
9,41696,4,1,0,1,0,0
9,48489,5,1,1,0,1,0
9,13626,5,1,1,0,1,0
9,48358,5,1,1,0,1,0
9,38818,2,0,0,1,0,0
9,26939,5,1,1,0,1,0
9,30705,5,1,1,0,1,0
9,48911,3,0,0,1,0,0
9,13710,3,0,0,1,0,0
9,30734,5,1,1,0,1,0
9,39130,5,1,1,0,1,0
9,41993,5,1,1,0,1,0
9,30703,5,1,1,0,1,0
9,2212,3,0,0,1,0,0
9,31816,5,1,1,0,1,0
9,26952,5,1,1,0,1,0
9,19333,3,0,0,1,0,0
9,11027,5,1,1,0,1,0
10,8568,3,0,0,1,0,0
10,28637,4,1,0,1,0,0
10,5886,1,0,0,0,0,1
10,19283,1,0,0,0,0,1
10,5035,4,1,0,1,0,0
10,11981,3,0,0,1,0,0
10,4952,2,0,0,1,0,0
10,28577,4,1,0,1,0,0
10,27947,1,0,0,0,0,1
10,8591,5,1,1,0,1,0
10,7589,2,0,0,1,0,0
10,10191,4,1,0,1,0,0
10,28657,2,0,0,1,0,0
10,8562,1,0,0,0,0,1
10,8577,3,0,0,1,0,0
10,14174,1,0,0,0,0,1
10,4996,4,1,0,1,0,0
10,28625,3,0,0,1,0,0
10,1437,3,0,0,1,0,0
10,7845,1,0,0,0,0,1
10,4363,2,0,0,1,0,0
10,8544,3,0,0,1,0,0
10,36107,4,1,0,1,0,0
10,8534,1,0,0,0,0,1
10,27923,4,1,0,1,0,0
10,8531,5,1,1,0,1,0
10,11978,2,0,0,1,0,0
10,5025,5,1,1,0,1,0
10,8528,4,1,0,1,0,0
10,8576,3,0,0,1,0,0
10,8535,5,1,1,0,1,0
10,12831,5,1,1,0,1,0
10,7825,4,1,0,1,0,0
10,28628,4,1,0,1,0,0
10,27924,4,1,0,1,0,0
10,8551,4,1,0,1,0,0
10,26161,2,0,0,1,0,0
10,26597,4,1,0,1,0,0
10,4931,4,1,0,1,0,0
10,28000,4,1,0,1,0,0
10,11990,2,0,0,1,0,0
10,24046,4,1,0,1,0,0
10,8682,3,0,0,1,0,0
10,24232,4,1,0,1,0,0
10,8707,1,0,0,0,0,1
10,12176,5,1,1,0,1,0
10,34396,1,0,0,0,0,1
10,23361,4,1,0,1,0,0
10,7925,1,0,0,0,0,1
10,24233,3,0,0,1,0,0
10,24247,5,1,1,0,1,0
10,29609,2,0,0,1,0,0
